Time_ns,RMSD_Protein_A,RMSD_Ligand_A,Rg_A,Hbonds,SASA_A2
16.6,3.4030676,1.8319334,25.545299439518626,0.0,20889.623046875
16.62,3.701902,1.7873133,25.374339846833287,0.0,20899.7751953125
16.64,3.8514912,1.7246199,25.424177220885078,0.0,20909.92734375
16.66,3.6724687,1.7401762,25.13808371174995,0.0,20920.0794921875
16.68,3.5610247,1.7302948,25.21267911336117,0.0,20930.231640625
16.7,3.4301362,1.732031,25.278615649440674,0.0,20940.3837890625
16.72,3.5121098,1.8234665,25.399701771303253,0.0,20950.5359375
16.74,3.6896653,1.8093603,25.351830592009,0.0,20960.6880859375
16.76,3.4921587,1.8287803,25.293364100645768,0.0,20970.840234375
16.78,3.373284,1.7477709,25.294741301551632,0.0,20980.9923828125
16.8,3.1631417,1.8176012,25.326822277448947,0.0,20991.14453125
16.82,3.2399254,1.7939761,25.178079251349974,0.0,20987.09296875
16.84,3.5427442,1.8386573,25.19424585591167,0.0,20983.04140625
16.86,3.450867,1.8259976,25.236364186382726,0.0,20978.98984375
16.88,3.5069752,1.8352705,25.209344404715537,0.0,20974.93828125
16.9,3.608262,1.796263,25.119729493115344,0.0,20970.88671875
16.92,3.7870965,1.8209052,25.12829811936134,0.0,20966.83515625
16.94,3.3243518,1.7418188,25.3078454346737,0.0,20962.78359375
16.96,3.4095523,1.7983277,25.230203510226445,0.0,20958.73203125
16.98,3.3318624,1.726624,25.13624505436134,0.0,20954.68046875
17.0,3.086444,1.7552192,25.151325395355997,0.0,20950.62890625
17.02,2.9338489,1.7184145,25.246640094020677,0.0,20940.8912109375
17.04,3.3610444,1.6654918,25.249249435279005,0.0,20931.153515625
17.06,3.2330287,1.7246598,25.32642677126024,0.0,20921.4158203125
17.08,3.3656762,1.7014014,25.464017171500938,0.0,20911.678125
17.1,3.416297,1.7606483,25.55328358397205,0.0,20901.9404296875
17.12,3.3108606,1.7527045,25.544529316169143,0.0,20892.202734375
17.14,3.037675,1.7667439,25.430420786211144,0.0,20882.4650390625
17.16,3.2290528,1.7229869,25.518894208248568,0.0,20872.72734375
17.18,3.2806654,1.8308259,25.34195728003137,0.0,20862.9896484375
17.2,3.3142123,1.7829776,25.251765724374742,0.0,20853.251953125
17.22,3.2303123,1.7735885,25.11941514069441,0.0,20843.7544921875
17.24,3.0548108,1.8678213,25.12702547021714,0.0,20834.25703125
17.26,3.076767,1.7647631,25.19243921056635,0.0,20824.7595703125
17.28,2.8762817,1.8139925,25.27365544987412,0.0,20815.262109375
17.3,3.0502596,1.816241,25.200478213663647,0.0,20805.7646484375
17.32,2.906218,1.9072677,25.198952760748966,0.0,20796.2671875
17.34,3.173324,1.8002584,25.352091886269697,0.0,20786.7697265625
17.36,3.1279004,1.8081505,25.320144561644735,0.0,20777.272265625
17.38,3.0856338,1.8086376,25.24182590422775,0.0,20767.7748046875
17.4,3.2774744,1.8644981,25.165932902042822,0.0,20758.27734375
17.42,3.2109823,1.8466383,25.144745043762704,0.0,20789.2732421875
17.44,3.342505,1.8939581,25.262622756999754,0.0,20820.269140625
17.46,3.1407342,1.848769,25.274786236131913,0.0,20851.2650390625
17.48,3.0054517,1.7779647,25.568270579763492,0.0,20882.2609375
17.5,2.769261,1.7852163,25.47538208194917,0.0,20913.2568359375
17.52,2.927085,1.7578189,25.514704481999765,0.0,20944.252734375
17.54,3.0148365,1.8509114,25.319197107400374,0.0,20975.2486328125
17.56,2.9363241,1.7536132,25.417286770360164,0.0,21006.24453125
17.58,2.9780362,1.8814983,25.29090614001536,0.0,21037.2404296875
17.6,3.0864248,1.7365651,25.208969198149696,0.0,21068.236328125
17.62,3.0733263,1.8036277,25.29761897844277,0.0,21021.662890625
17.64,2.9874098,1.7843733,25.174097350189694,0.0,20975.089453125
17.66,3.3958344,1.8959142,25.26827230766184,0.0,20928.516015625
17.68,3.1442487,1.916746,25.378954353469503,0.0,20881.942578125
17.7,3.1018863,1.7827541,25.32167362875733,0.0,20835.369140625
17.72,3.2511911,1.8345046,25.296362994620445,0.0,20788.795703125
17.74,3.4637456,1.694377,25.30515792621096,0.0,20742.222265625
17.76,3.2980542,1.811238,25.405763803532324,0.0,20695.648828125
17.78,3.3806858,1.8124115,25.24505267024268,0.0,20649.075390625
17.8,3.299975,1.7808068,25.230095651731,0.0,20602.501953125
17.82,3.3563714,1.8660928,25.316666207685547,0.0,20669.786328125
17.84,3.0926151,1.8532807,25.411083996935883,0.0,20737.070703125
17.86,3.4354532,1.7590711,25.344930569968405,0.0,20804.355078125
17.88,3.4196982,1.8344694,25.34507433462774,0.0,20871.639453125
17.9,3.433185,1.8268175,25.33449738080501,0.0,20938.923828125
17.92,3.3273408,1.8075509,25.54920886786477,0.0,21006.208203125
17.94,3.4256763,1.7630043,25.285590584062867,0.0,21073.492578125
17.96,3.3977854,1.7388952,25.21497581609694,0.0,21140.776953125
17.98,3.5338235,1.7343444,25.12829364322137,0.0,21208.061328125
18.0,3.5735393,1.7331408,25.257246232610733,0.0,21275.345703125
18.02,3.7291708,1.8362415,25.167241647804207,0.0,21273.2958984375
18.04,3.7065628,1.8684263,25.17866896720332,0.0,21271.24609375
18.06,3.6324105,1.8820201,25.312651515367644,0.0,21269.1962890625
18.08,3.808021,1.7395322,25.188884680621765,0.0,21267.146484375
18.1,3.5935073,1.6990429,25.28129087183004,0.0,21265.0966796875
18.12,3.3174376,1.8574941,25.274968943840918,0.0,21263.046875
18.14,3.391981,1.8296866,25.236587612599056,0.0,21260.9970703125
18.16,3.4475806,1.7743876,25.145110819151625,0.0,21258.947265625
18.18,3.5638964,1.8207096,25.30156471389812,0.0,21256.8974609375
18.2,3.5114145,1.784245,25.386043920142782,0.0,21254.84765625
18.22,3.3961768,1.7306758,25.239501537676666,0.0,21213.2193359375
18.24,3.3836076,1.7935774,25.354127098071366,0.0,21171.591015625
18.26,3.5778632,1.7759465,25.332737241168388,0.0,21129.9626953125
18.28,3.6318662,1.7803752,25.268558693287094,0.0,21088.334375
18.3,3.4036825,1.8587031,25.228151098321156,0.0,21046.7060546875
18.32,3.4302042,1.8549638,25.272449097292235,0.0,21005.077734375
18.34,3.6279109,1.7959982,25.391235173923725,0.0,20963.4494140625
18.36,3.9090466,1.821354,25.406086982237376,0.0,20921.82109375
18.38,3.5494814,1.7141433,25.297419472700557,0.0,20880.1927734375
18.4,3.4857109,1.7453145,25.325687394686454,0.0,20838.564453125
18.42,3.427678,1.7903969,25.3240291159754,0.0,20886.8099609375
18.44,3.5966763,1.8563733,25.247970480396077,0.0,20935.05546875
18.46,3.5078702,1.7058088,25.272062010809115,0.0,20983.3009765625
18.48,3.4000087,1.7503792,25.121929471831148,0.0,21031.546484375
18.5,3.2930274,1.6828357,25.151987111968413,0.0,21079.7919921875
18.52,3.0167255,1.8220562,25.258361074095266,0.0,21128.0375
18.54,3.2225835,1.8364813,25.434400584036414,0.0,21176.2830078125
18.56,3.1593719,1.9239936,25.46141338109699,0.0,21224.528515625
18.58,3.097723,1.8014219,25.35354244971363,0.0,21272.7740234375
18.6,3.1975033,1.8426079,25.272665180873126,0.0,21321.01953125
18.62,3.2399254,1.8427252,25.32783707805672,0.0,21311.8240234375
18.64,2.8493166,1.7911205,25.355484831284294,0.0,21302.628515625
18.66,3.1661723,1.7391112,25.517923543410795,0.0,21293.4330078125
18.68,3.3823533,1.7575388,25.41139396669501,0.0,21284.2375
18.7,3.3760402,1.71369,25.5154202820493,0.0,21275.0419921875
18.72,3.3079097,1.7238569,25.538432243998976,0.0,21265.846484375
18.74,2.9978213,1.726343,25.409095166898936,0.0,21256.6509765625
18.76,3.3542924,1.7875277,25.395625937861993,0.0,21247.45546875
18.78,3.4234357,1.7936283,25.42308043589788,0.0,21238.2599609375
18.8,3.7853618,1.7511219,25.557641695332386,0.0,21229.064453125
18.82,3.6963236,1.8144625,25.399554569571265,0.0,21243.682421875
18.84,3.80515,1.7878014,25.46151894014821,0.0,21258.300390625
18.86,3.7668738,1.7721155,25.48666486792947,0.0,21272.918359375
18.88,3.9627905,1.836211,25.443002493652106,0.0,21287.536328125
18.9,3.9588425,1.7597287,25.471706438513703,0.0,21302.154296875
18.92,3.8000903,1.789546,25.41598093526442,0.0,21316.772265625
18.94,3.6823323,1.7932265,25.53474843119879,0.0,21331.390234375
18.96,3.8000135,1.8246429,25.527283494711966,0.0,21346.008203125
18.98,3.6226835,1.7742652,25.34545092506891,0.0,21360.626171875
19.0,3.708836,1.7761185,25.532427148680075,0.0,21375.244140625
19.02,3.7397397,1.777612,25.522939226487797,0.0,21344.0404296875
19.04,3.5559607,1.7379278,25.460524713590832,0.0,21312.83671875
19.06,3.567092,1.7924981,25.522751870390646,0.0,21281.6330078125
19.08,3.630842,1.8210577,25.51709847794056,0.0,21250.429296875
19.1,3.4908435,1.7764938,25.360535761496102,0.0,21219.2255859375
19.12,3.5530498,1.8652366,25.351721449857074,0.0,21188.021875
19.14,3.3777273,1.8430911,25.312233757788192,0.0,21156.8181640625
19.16,3.364346,1.8600874,25.33906960434284,0.0,21125.614453125
19.18,3.3083315,1.8324019,25.39928156547202,0.0,21094.4107421875
19.2,3.7369099,1.7207562,25.256647163309324,0.0,21063.20703125
19.22,3.6653547,1.8343877,25.275733143854737,0.0,21064.762890625
19.24,3.7372363,1.8389684,25.271858194586404,0.0,21066.31875
19.26,3.7118437,1.8284613,25.306749093659406,0.0,21067.874609375
19.28,3.6977384,1.834731,25.073701088316966,0.0,21069.43046875
19.3,4.0096145,1.880371,25.144828042047482,0.0,21070.986328125
19.32,3.9932427,1.8333523,25.09025465139171,0.0,21072.5421875
19.34,3.7322714,1.841692,25.17414067858706,0.0,21074.098046875
19.36,3.7829194,1.8429747,25.241219623727396,0.0,21075.65390625
19.38,3.5977268,1.8871193,25.202680273610582,0.0,21077.209765625
19.4,3.3806858,1.8325931,25.265744802087443,0.0,21078.765625
19.42,3.6436749,1.9276232,25.340107609163418,0.0,21094.378125
19.44,3.5277157,1.8753664,25.2733751088928,0.0,21109.990625
19.46,3.8987577,1.6962581,25.06414925461131,0.0,21125.603125
19.48,3.8293624,1.8540865,25.065607657639696,0.0,21141.215625
19.5,3.7739038,1.805162,25.087204176792955,0.0,21156.828125
19.52,3.7660556,1.8390133,25.02387218057722,0.0,21172.440625
19.54,3.6480436,1.8799287,25.171497277715783,0.0,21188.053125
19.56,3.349298,1.8315008,25.331804839764224,0.0,21203.665625
19.58,3.3446784,1.8605931,25.42109049626948,0.0,21219.278125
19.6,3.2862244,1.8529153,25.343303168325487,0.0,21234.890625
19.62,3.10668,1.859619,25.38547567621068,0.0,21238.0529296875
19.64,3.1978488,1.8514698,25.324698802022645,0.0,21241.215234375
19.66,3.3629634,1.787063,25.339124281254882,0.0,21244.3775390625
19.68,3.544532,1.7458038,25.419909753593576,0.0,21247.53984375
19.7,3.4665303,1.8380072,25.38592169893997,0.0,21250.7021484375
19.72,3.5780098,1.8090641,25.372165290816135,0.0,21253.864453125
19.74,3.6827583,1.8262072,25.294404955949727,0.0,21257.0267578125
19.76,3.562412,1.8348418,25.374975649089855,0.0,21260.1890625
19.78,3.5530007,1.8429177,25.48069518919049,0.0,21263.3513671875
19.8,3.6541572,1.8979238,25.576784114249463,0.0,21266.513671875
19.82,3.586707,1.8442147,25.48877020675697,0.0,21245.9935546875
19.84,3.3941224,1.7262675,25.244349014984916,0.0,21225.4734375
19.86,3.3619092,1.8297172,25.26047683638148,0.0,21204.9533203125
19.88,3.756381,1.6814458,25.286598035962136,0.0,21184.433203125
19.9,3.7111235,1.7226167,25.355221142767558,0.0,21163.9130859375
19.92,3.6715345,1.7100066,25.404605231040684,0.0,21143.39296875
19.94,3.3871617,1.7223023,25.409622555808703,0.0,21122.8728515625
19.96,3.5438764,1.7669631,25.443497067431547,0.0,21102.352734375
19.98,3.2621324,1.7844462,25.354757452751056,0.0,21081.8326171875
20.0,3.3569083,1.7914267,25.409773824340473,0.0,21061.3125
20.02,3.238472,1.7808447,25.3542757137036,0.0,21068.64921875
20.04,3.2119777,1.8062967,25.37888842464929,0.0,21075.9859375
20.06,3.2088275,1.8317161,25.32542223214942,0.0,21083.32265625
20.08,3.2159748,1.749075,25.323748901313913,0.0,21090.659375
20.1,3.3731117,1.7462994,25.421256527747616,0.0,21097.99609375
20.12,3.3206604,1.739487,25.247286828634813,0.0,21105.3328125
20.14,3.3437917,1.7513757,25.459686015418054,0.0,21112.66953125
20.16,3.392615,1.711161,25.286186366330043,0.0,21120.00625
20.18,3.2456973,1.7538916,25.35855150501801,0.0,21127.34296875
20.2,3.4136415,1.7382071,25.269827715463855,0.0,21134.6796875
20.22,3.3808923,1.7790986,25.298563801374094,0.0,21094.6154296875
20.24,3.1891847,1.761763,25.29761042247084,0.0,21054.551171875
20.26,3.0572453,1.72957,25.29708515450792,0.0,21014.4869140625
20.28,3.4275084,1.7540643,25.294261228312966,0.0,20974.42265625
20.3,3.3398433,1.7611284,25.421679912928653,0.0,20934.3583984375
20.32,3.2940865,1.7162635,25.43192345578955,0.0,20894.294140625
20.34,2.9217176,1.732545,25.460866783854858,0.0,20854.2298828125
20.36,3.0797505,1.7870952,25.3949223002185,0.0,20814.165625
20.38,3.212195,1.8420058,25.153488224652392,0.0,20774.1013671875
20.4,3.3994958,1.7329068,25.081425053880917,0.0,20734.037109375
20.42,3.0769558,1.6909575,25.23580008287075,0.0,20753.1728515625
20.44,3.0161667,1.7494761,25.547504800811534,0.0,20772.30859375
20.46,3.2208874,1.714496,25.309950408657386,0.0,20791.4443359375
20.48,3.3264322,1.748249,25.158955997161687,0.0,20810.580078125
20.5,3.160586,1.7744344,25.423188927434417,0.0,20829.7158203125
20.52,3.2587628,1.7487006,25.423790798278937,0.0,20848.8515625
20.54,3.112979,1.8649523,25.4511669588419,0.0,20867.9873046875
20.56,3.3809266,1.860082,25.404536733094545,0.0,20887.123046875
20.58,3.2925508,1.9023765,25.16239268148823,0.0,20906.2587890625
20.6,3.2383463,1.838079,25.240333268845603,0.0,20925.39453125
20.62,3.7468674,1.8537242,25.204414882676076,0.0,20916.858984375
20.64,3.4920092,1.857133,25.43577925068638,0.0,20908.3234375
20.66,3.3847756,1.8474454,25.397827574702273,0.0,20899.787890625
20.68,3.4931574,1.8021053,25.292166945324833,0.0,20891.25234375
20.7,3.5576115,1.7503047,25.377229853964124,0.0,20882.716796875
20.72,3.942466,1.8130746,25.264152877156384,0.0,20874.18125
20.74,3.856815,1.7454665,25.437462822576432,0.0,20865.645703125
20.76,3.5965471,1.7939848,25.24404406816589,0.0,20857.11015625
20.78,3.6633878,1.7825158,25.47507346774311,0.0,20848.574609375
20.8,3.8418956,1.8054222,25.3757786907568,0.0,20840.0390625
20.82,3.8070745,1.7978722,25.499395485241575,0.0,20864.834375
20.84,3.6380873,1.804656,25.543358931341707,0.0,20889.6296875
20.86,3.555454,1.8189385,25.4741691449858,0.0,20914.425
20.88,3.4393091,1.8435067,25.41392646603288,0.0,20939.2203125
20.9,3.5545218,1.7626472,25.338175695078085,0.0,20964.015625
20.92,3.61912,1.7456119,25.35858443909676,0.0,20988.8109375
20.94,3.4533927,1.8089182,25.365091011265438,0.0,21013.60625
20.96,3.4033065,1.7358186,25.21645148913735,0.0,21038.4015625
20.98,3.4514902,1.8085601,25.32221182069033,0.0,21063.196875
21.0,3.6116595,1.6256665,25.31085004162697,0.0,21087.9921875
21.02,3.3374581,1.7580009,25.337884489161965,0.0,21060.55859375
21.04,3.419681,1.8059139,25.133932507994714,0.0,21033.125
21.06,3.5893316,1.8145576,25.22746446814219,0.0,21005.69140625
21.08,3.9505818,1.7253208,25.053606486881243,0.0,20978.2578125
21.1,3.9722693,1.8472025,25.275106806833804,0.0,20950.82421875
21.12,4.0385914,1.829587,25.24659319231744,0.0,20923.390625
21.14,3.6669562,1.8773959,25.310705226676763,0.0,20895.95703125
21.16,3.685914,1.8322611,25.245645060188522,0.0,20868.5234375
21.18,3.6711547,1.8339977,25.287343022086155,0.0,20841.08984375
21.2,3.3871963,1.8145971,25.211434904811515,0.0,20813.65625
21.22,3.5270236,1.8337271,25.13147432228535,0.0,20818.7927734375
21.24,3.3297334,1.8769072,25.183027260904275,0.0,20823.929296875
21.26,3.243691,1.8737639,25.195227568325972,0.0,20829.0658203125
21.28,3.570659,1.8481908,25.246851775668226,0.0,20834.20234375
21.3,3.3782263,1.8029954,25.59805755579468,0.0,20839.3388671875
21.32,3.4144588,1.7581595,25.367636692378177,0.0,20844.475390625
21.34,3.383006,1.7067056,25.347201677881475,0.0,20849.6119140625
21.36,3.5712612,1.8161986,25.42034922666765,0.0,20854.7484375
21.38,3.521432,1.7093658,25.423784190966433,0.0,20859.8849609375
21.4,3.4415221,1.7782888,25.53480596850133,0.0,20865.021484375
21.42,3.3989143,1.8209774,25.473061665074248,0.0,20882.1943359375
21.44,3.4469736,1.8354731,25.467956986703243,0.0,20899.3671875
21.46,3.2902193,1.8982267,25.364044077123555,0.0,20916.5400390625
21.48,3.2297368,1.8825215,25.460757043694468,0.0,20933.712890625
21.5,3.0370626,1.8891597,25.515496752005525,0.0,20950.8857421875
21.52,3.1931374,1.8811585,25.53417402022375,0.0,20968.05859375
21.54,3.1758878,1.8258247,25.56385901451796,0.0,20985.2314453125
21.56,3.438954,1.8608863,25.506075034174675,0.0,21002.404296875
21.58,2.9728591,1.8354523,25.5951336173662,0.0,21019.5771484375
21.6,3.288682,1.880001,25.714002472073076,0.0,21036.75
21.62,3.2110908,1.8336536,25.665029927533368,0.0,21047.1759765625
21.64,3.2620432,1.8995037,25.434649826638452,0.0,21057.601953125
21.66,3.0696929,1.8410445,25.568513479713097,0.0,21068.0279296875
21.68,3.0916376,1.870916,25.526885938796205,0.0,21078.45390625
21.7,3.3389206,1.7274094,25.383059277150846,0.0,21088.8798828125
21.72,3.3058705,1.8244376,25.452258181693246,0.0,21099.305859375
21.74,3.1080267,1.7532821,25.429558163264204,0.0,21109.7318359375
21.76,3.2225475,1.7501861,25.418481505048575,0.0,21120.1578125
21.78,3.0998616,1.7608298,25.450770326550778,0.0,21130.5837890625
21.8,2.9604757,1.7712686,25.44092483513377,0.0,21141.009765625
21.82,3.18758,1.8551292,25.339986091828393,0.0,21087.5765625
21.84,2.8880396,1.9620688,25.22017382664124,0.0,21034.143359375
21.86,2.9032362,1.8427014,25.351069481087993,0.0,20980.71015625
21.88,2.9405775,1.7498312,25.227915030735566,0.0,20927.276953125
21.9,2.9687304,1.8006729,25.235236301066003,0.0,20873.84375
21.92,2.8736532,1.8138666,25.15418108647434,0.0,20820.410546875
21.94,2.8423514,1.8768137,25.289637258310492,0.0,20766.97734375
21.96,2.685544,1.9177847,25.405053884051895,0.0,20713.544140625
21.98,2.723629,1.7475783,25.303726646384142,0.0,20660.1109375
22.0,2.6906471,1.7635388,25.29798659982773,0.0,20606.677734375
22.02,2.7051263,1.8793333,25.439815949510432,0.0,20649.4828125
22.04,2.878645,1.8936871,25.24854403835558,0.0,20692.287890625
22.06,2.677176,1.8269182,25.26592196873249,0.0,20735.09296875
22.08,2.8692806,1.8028134,25.38288784515352,0.0,20777.898046875
22.1,2.663571,1.7636526,25.62279369836929,0.0,20820.703125
22.12,2.6966467,1.88522,25.54239998756829,0.0,20863.508203125
22.14,2.7334075,1.8275576,25.59820440031928,0.0,20906.31328125
22.16,2.651212,1.8414217,25.609356134644607,0.0,20949.118359375
22.18,3.1400123,1.8770163,25.57438625822343,0.0,20991.9234375
22.2,2.9607701,1.9288887,25.62859962772068,0.0,21034.728515625
22.22,2.794877,1.9369506,25.540547015265,0.0,21046.3435546875
22.24,2.6796503,1.8560243,25.66403014391705,0.0,21057.95859375
22.26,2.5307357,1.7148411,25.563888119845736,0.0,21069.5736328125
22.28,2.7169406,1.7559541,25.547405061528966,0.0,21081.188671875
22.3,2.710643,1.863821,25.590501239093943,0.0,21092.8037109375
22.32,2.6733518,1.830617,25.667360351111004,0.0,21104.41875
22.34,2.7952929,1.9111954,25.60576642156046,0.0,21116.0337890625
22.36,2.8408585,1.9071044,25.54736662099568,0.0,21127.648828125
22.38,2.91662,1.8226212,25.563826011651823,0.0,21139.2638671875
22.4,3.0571315,1.833532,25.6584035591019,0.0,21150.87890625
22.42,2.7878175,1.8796997,25.586920443982514,0.0,21144.631640625
22.44,2.7148218,1.8128,25.492984778694357,0.0,21138.384375
22.46,2.847521,1.8395128,25.487777553745158,0.0,21132.137109375
22.48,2.6893077,1.7937167,25.609831792357088,0.0,21125.88984375
22.5,2.5596037,1.8142926,25.77117647249572,0.0,21119.642578125
22.52,2.5306437,1.8156509,25.674217009862307,0.0,21113.3953125
22.54,2.5577412,1.7916764,25.66310898520431,0.0,21107.148046875
22.56,2.6323547,1.779384,25.524891048894606,0.0,21100.90078125
22.58,2.5032995,1.7848824,25.510526094883904,0.0,21094.653515625
22.6,2.6128502,1.8515493,25.50035158536037,0.0,21088.40625
22.62,2.5326414,1.8778021,25.5401896862099,0.0,21081.03046875
22.64,2.6346505,1.828532,25.640127045546585,0.0,21073.6546875
22.66,2.6501813,1.8859172,25.585486446715038,0.0,21066.27890625
22.68,2.5596266,1.851638,25.518093322461386,0.0,21058.903125
22.7,2.595999,1.902039,25.56984291373324,0.0,21051.52734375
22.72,2.7950227,1.873882,25.67703709608033,0.0,21044.1515625
22.74,2.6864314,1.8125191,25.49077952784108,0.0,21036.77578125
22.76,2.6911445,1.8807678,25.763930149584304,0.0,21029.4
22.78,2.6777623,1.8118435,25.51369304088725,0.0,21022.02421875
22.8,2.691922,1.8107797,25.437754919739138,0.0,21014.6484375
22.82,2.6480749,1.8170601,25.51741377474965,0.0,21047.53671875
22.84,2.7393556,1.8398407,25.586357303502968,0.0,21080.425
22.86,2.6669514,1.8149556,25.418571693828845,0.0,21113.31328125
22.88,2.7286398,1.8510909,25.48464582905844,0.0,21146.2015625
22.9,2.6921592,1.807561,25.345349207555437,0.0,21179.08984375
22.92,2.4640975,1.831647,25.497675442980633,0.0,21211.978125
22.94,2.4571288,1.7623479,25.421322573835564,0.0,21244.86640625
22.96,2.66368,1.7909749,25.29158830135263,0.0,21277.7546875
22.98,2.5958424,1.8279964,25.549651777241383,0.0,21310.64296875
23.0,2.650905,1.769831,25.63154889793727,0.0,21343.53125
23.02,2.7963116,1.8426901,25.735885972920023,0.0,21312.3443359375
23.04,2.5214388,1.7503889,25.595189892658755,0.0,21281.157421875
23.06,2.618628,1.7252434,25.638916409369283,0.0,21249.9705078125
23.08,2.738167,1.8465927,25.752427823918097,0.0,21218.78359375
23.1,2.5992885,1.8035352,25.825252407157734,0.0,21187.5966796875
23.12,2.558309,1.8051643,25.825497948070538,0.0,21156.409765625
23.14,2.4670682,1.8008308,25.860531231784144,0.0,21125.2228515625
23.16,2.4840217,1.737375,25.576782828967875,0.0,21094.0359375
23.18,2.5374565,1.8171744,25.58055992930911,0.0,21062.8490234375
23.2,2.323674,1.8002903,25.672568072650645,0.0,21031.662109375
23.22,2.2773583,1.7652454,25.685833280732645,0.0,21089.2916015625
23.24,2.1186552,1.7797362,25.55697314252648,0.0,21146.92109375
23.26,2.1376114,1.8526254,25.597044163599865,0.0,21204.5505859375
23.28,2.2112603,1.8308959,25.411443674583836,0.0,21262.180078125
23.3,2.0661495,1.8170763,25.579986341324634,0.0,21319.8095703125
23.32,2.3644423,1.8608193,25.5297812925792,0.0,21377.4390625
23.34,2.3945146,1.8010365,25.54061028667335,0.0,21435.0685546875
23.36,2.5628946,1.802916,25.481986459830985,0.0,21492.698046875
23.38,2.565615,1.8766904,25.476568740149048,0.0,21550.3275390625
23.4,2.5256312,1.888801,25.474490031731225,0.0,21607.95703125
23.42,2.736808,1.9203507,25.620600815437356,0.0,21546.6767578125
23.44,2.686561,1.8064815,25.599263194377787,0.0,21485.396484375
23.46,2.5071743,1.7966986,25.62460489269381,0.0,21424.1162109375
23.48,2.4747374,1.8879685,25.690781828024377,0.0,21362.8359375
23.5,2.550686,1.8085314,25.7186457481777,0.0,21301.5556640625
23.52,2.5561497,1.8380439,25.68661739248863,0.0,21240.275390625
23.54,2.648777,1.7946476,25.607283638117817,0.0,21178.9951171875
23.56,2.6716337,1.8126338,25.596967770192354,0.0,21117.71484375
23.58,2.6740909,1.7740843,25.626052760518604,0.0,21056.4345703125
23.6,2.8046765,1.7647035,25.5751563817988,0.0,20995.154296875
23.62,2.761294,1.8016508,25.70306022672433,0.0,21037.94921875
23.64,2.491592,1.7505379,25.536917522238795,0.0,21080.744140625
23.66,2.5736907,1.8182762,25.676913336594644,0.0,21123.5390625
23.68,2.6442525,1.8198929,25.828985504265578,0.0,21166.333984375
23.7,2.266664,1.8232496,25.815147088743448,0.0,21209.12890625
23.72,2.1952984,1.7879167,25.809228147097727,0.0,21251.923828125
23.74,2.1607366,1.7666607,25.956219879054068,0.0,21294.71875
23.76,2.1574788,1.7677867,25.798353211798247,0.0,21337.513671875
23.78,2.0912333,1.8131374,25.921745853025044,0.0,21380.30859375
23.8,2.2598834,1.7581786,25.942521087925353,0.0,21423.103515625
23.82,2.268894,1.832613,25.931778053206486,0.0,21391.3015625
23.84,2.3974988,1.7645016,26.004128956446152,0.0,21359.499609375
23.86,2.6077507,1.7484986,25.976265060109522,0.0,21327.69765625
23.88,2.3697958,1.7870702,25.82541520108463,0.0,21295.895703125
23.9,2.5216465,1.8476905,26.00747529558751,0.0,21264.09375
23.92,2.6468673,1.83569,26.062747681841728,0.0,21232.291796875
23.94,2.6038022,1.838671,25.989769028578845,0.0,21200.48984375
23.96,2.9180746,1.8914181,26.136640626065176,0.0,21168.687890625
23.98,3.0158582,1.7778598,26.235313390894838,0.0,21136.8859375
24.0,2.92905,1.7940521,26.210031905999163,0.0,21105.083984375
24.02,2.596447,1.8662988,26.043086856480897,0.0,21147.71796875
24.04,2.5130334,1.8132393,25.965079148388305,0.0,21190.351953125
24.06,2.543497,1.8589485,25.883680342917273,0.0,21232.9859375
24.08,2.5233288,1.777088,25.93841456161786,0.0,21275.619921875
24.1,2.3046844,1.9034337,25.92840214262756,0.0,21318.25390625
24.12,2.114618,1.683882,26.006191796603503,0.0,21360.887890625
24.14,2.1225202,1.8681006,25.940446516252315,0.0,21403.521875
24.16,2.5010228,1.8442041,25.915683646511688,0.0,21446.155859375
24.18,2.2062335,1.9414836,26.018397559350692,0.0,21488.78984375
24.2,2.3663347,1.824533,26.026137890432043,0.0,21531.423828125
24.22,2.5789027,1.826241,25.930207092715154,0.0,21521.5072265625
24.24,2.405849,1.8455648,25.987593776442054,0.0,21511.590625
24.26,2.5764222,1.8352361,25.96193659097439,0.0,21501.6740234375
24.28,2.3034482,1.8962663,25.988710260791162,0.0,21491.757421875
24.3,2.4962072,1.8862853,25.84719713535478,0.0,21481.8408203125
24.32,2.388365,1.7303605,25.71059528163893,0.0,21471.92421875
24.34,2.5065484,1.7506291,25.86294973635543,0.0,21462.0076171875
24.36,2.522545,1.8194419,25.78000203579773,0.0,21452.091015625
24.38,2.7600515,1.7966713,25.665120880830948,0.0,21442.1744140625
24.4,2.5614655,1.7743087,25.65048795203051,0.0,21432.2578125
24.42,2.6723948,1.6935532,25.46958577125229,0.0,21406.2587890625
24.44,2.6263857,1.8432928,25.479503784390026,0.0,21380.259765625
24.46,2.6452637,1.8175625,25.485734911001057,0.0,21354.2607421875
24.48,2.8118591,1.7674361,25.634689621447052,0.0,21328.26171875
24.5,2.867254,1.7021718,25.713278536833357,0.0,21302.2626953125
24.52,2.3594217,1.7469932,25.726067396307077,0.0,21276.263671875
24.54,2.2069712,1.8090516,25.802637670224414,0.0,21250.2646484375
24.56,2.2223783,1.7933171,25.752228867548528,0.0,21224.265625
24.58,2.304533,1.872059,25.953622738693003,0.0,21198.2666015625
24.6,2.4230149,1.8460245,26.078222975103248,0.0,21172.267578125
