Time_ns,RMSD_Protein_A,RMSD_Ligand_A,Rg_A,Hbonds,SASA_A2
0.56,1.0297399,0.71739686,20.085302072740333,4.0,16366.857747395834
0.58,1.0326447,0.6492305,20.10449372656785,3.5,16346.516276041666
0.6,1.0335872,0.7745301,20.09356262136682,3.0,16326.1748046875
0.62,0.97020066,0.82704717,19.947808636229052,2.5,16305.833333333334
0.64,1.0704967,0.87554514,20.037261218427634,2.0,16285.491861979166
0.66,1.0533242,0.90533495,20.194259658557844,2.25,16265.150390625
0.68,1.0424972,0.9590968,20.179069893907705,2.5,16244.808919270834
0.7,1.0173379,0.9536434,20.11223150742545,2.75,16224.467447916666
0.72,0.93397856,0.8573867,20.090848369498026,3.0,16204.1259765625
0.74,1.0546031,0.8484136,20.03114248829742,2.75,16210.620442708334
0.76,1.1123191,0.89019084,19.997769984557078,2.5,16217.114908854166
0.78,1.038863,0.9077524,20.060924040560536,2.25,16223.609375
0.8,1.0626677,0.96176326,20.039286573741215,2.0,16230.103841145834
0.82,1.065026,0.76326656,20.130081555213128,1.75,16236.598307291666
0.84,1.0493708,0.7591033,20.151101248594546,1.5,16243.0927734375
0.86,0.9519276,0.84700966,20.10919831963935,1.25,16249.587239583334
0.88,0.95381385,0.9123392,20.027159205492463,1.0,16256.081705729166
0.9,0.93506044,0.8577875,19.987473986134173,1.5,16262.576171875
0.92,0.9768932,0.8595992,20.103847267863827,2.0,16328.807508680555
0.94,1.0168593,0.87284744,20.081154200617878,2.5,16395.03884548611
0.96,0.96923536,0.73272294,20.069807931322728,3.0,16461.270182291668
0.98,0.8916444,0.85036445,20.05193502865029,2.75,16527.501519097223
1.0,1.0265349,0.8247907,20.093621785620538,2.5,16593.732855902777
1.02,0.96695334,0.8251688,20.150896648412417,2.25,16659.964192708332
1.04,1.157326,0.8682898,20.131724361238316,2.0,16726.19552951389
1.06,1.1129922,0.719667,20.2343919425303,2.0,16792.426866319445
1.08,1.2262897,0.6823195,20.38778191523881,2.0,16858.658203125
1.1,1.3716071,0.83363444,20.32763898763562,2.0,16838.408203125
1.12,1.4475551,0.77050775,20.34353386072897,2.0,16818.158203125
1.14,1.5213376,0.8361879,20.254963662843032,2.25,16797.908203125
1.16,1.4102914,0.7483989,20.365785600708186,2.5,16777.658203125
1.18,1.2371428,0.73065925,20.252187231654894,2.75,16757.408203125
1.2,1.1055319,0.74894285,20.22605030833794,3.0,16737.158203125
1.22,1.1184961,0.751961,20.18478892425555,2.5,16716.908203125
1.24,1.1679863,0.73534036,20.213963834478193,2.0,16696.658203125
1.26,1.2758837,0.7844908,20.26393851489174,1.5,16676.408203125
1.28,1.4158034,0.8575512,20.396452919503925,1.0,16656.793836805555
1.3,1.4142686,0.8506143,20.236818377239306,1.25,16637.17947048611
1.32,1.3845677,0.8776983,20.34293840852914,1.5,16617.565104166668
1.34,1.3315743,0.8498713,20.31459590631284,1.75,16597.950737847223
1.36,1.3570608,0.9532642,20.20799490080921,2.0,16578.336371527777
1.38,1.4301972,0.7097763,20.340310333052184,1.75,16558.722005208332
1.4,1.3136246,0.8392308,20.256793382561348,1.5,16539.10763888889
1.42,1.3355334,0.76853,20.238321146963557,1.25,16519.493272569445
1.44,1.2731218,0.84683603,20.22593797567062,1.0,16499.87890625
1.46,1.425687,0.87658614,20.291045884296683,1.5,16502.99826388889
1.48,1.2796345,0.92029685,20.209682285823707,2.0,16506.117621527777
1.5,1.3885916,0.8539293,20.30881911591557,2.5,16509.236979166668
1.52,1.4150891,0.8163721,20.238184681968235,3.0,16512.356336805555
1.54,1.4690468,0.9132621,20.369309916034215,3.0,16515.475694444445
1.56,1.34152,0.8968483,20.25629596047981,3.0,16518.595052083332
1.58,1.3429706,0.83718526,20.229639713581772,3.0,16521.714409722223
1.6,1.3388937,0.6918533,20.30178279901165,3.0,16524.83376736111
1.62,1.2748559,0.74427533,20.193255298381235,3.0,16527.953125
1.64,1.2077677,0.7444754,20.204656120959335,3.0,16515.530598958332
1.66,1.339313,0.7949343,20.196397121691135,3.0,16503.108072916668
1.68,1.2806876,0.72159976,20.24990173074437,3.0,16490.685546875
1.7,1.1859615,0.8265185,20.19775955280858,3.25,16478.263020833332
1.72,1.2044146,0.8671931,20.114466574664796,3.5,16465.840494791668
1.74,1.2662504,0.7710335,20.182091967982053,3.75,16453.41796875
1.76,1.1859299,0.81981826,20.23707759553332,4.0,16440.995442708332
1.78,1.3197391,0.91939616,20.17390747582176,3.75,16428.572916666668
1.8,1.4126263,0.7952192,20.171122338819547,3.5,16416.150390625
1.82,1.4360499,0.7639431,20.143891511568995,3.25,16397.458875868055
1.84,1.4898515,0.8035899,20.159848913722293,3.0,16378.767361111111
1.86,1.577217,0.78300786,20.184659663565586,3.0,16360.075846354166
1.88,1.6088784,0.82601357,20.18016687767151,3.0,16341.384331597223
1.9,1.4507848,0.8389798,20.16592947227139,3.0,16322.692816840277
1.92,1.4417231,0.69792914,20.11235987030406,3.0,16304.001302083334
1.94,1.2823822,0.89812785,20.160696386722048,3.25,16285.309787326389
1.96,1.5057266,0.8702007,20.29639226792444,3.5,16266.618272569445
1.98,1.2795467,1.0088907,20.194639179263003,3.75,16247.9267578125
2.0,1.285532,0.96788955,20.12650955581595,4.0,16275.997395833334
2.02,1.2654221,0.85364544,20.161073221899194,3.75,16304.068033854166
2.04,1.3307023,0.8841419,20.204786909529233,3.5,16332.138671875
2.06,1.3645453,0.7855513,20.2588454903638,3.25,16360.209309895834
2.08,1.5124756,0.8715969,20.223842664574754,3.0,16388.279947916668
2.1,1.345895,0.858938,20.2299156792431,3.0,16416.3505859375
2.12,1.3508105,0.8369075,20.19053812583968,3.0,16444.421223958332
2.14,1.5597656,0.9432974,20.259264793590898,3.0,16472.491861979168
2.16,1.4377699,0.8683539,20.28418735603389,3.0,16500.5625
2.18,1.390074,0.9415771,20.214340131507257,2.5,16523.09006076389
2.2,1.420266,0.95091647,20.195695634058282,2.0,16545.617621527777
2.22,1.4117247,0.9140059,20.190689253159974,1.5,16568.145182291668
2.24,1.5798974,0.98109907,20.18839077265727,1.0,16590.672743055555
2.26,1.6720152,0.751673,20.22098111230818,1.25,16613.200303819445
2.28,1.493015,0.80829847,20.147859306489583,1.5,16635.727864583332
2.3,1.2904452,0.7524497,20.19856196513496,1.75,16658.255425347223
2.32,1.4159093,0.70535094,20.286910328067446,2.0,16680.78298611111
2.34,1.4390454,0.7226068,20.307379565084194,1.75,16703.310546875
2.36,1.4268945,0.85070544,20.298903786159755,1.5,16686.97482638889
2.38,1.4414114,0.85385257,20.24726251633428,1.25,16670.639105902777
2.4,1.4765723,0.9665215,20.198344494303456,1.0,16654.303385416668
2.42,1.7515519,0.9262877,20.286054393863537,1.0,16637.967664930555
2.44,1.7057819,0.8996684,20.20053449180257,1.0,16621.631944444445
2.46,1.7047718,1.0041652,20.325008119952365,1.0,16605.296223958332
2.48,1.6748346,0.7267302,20.268093501950403,1.0,16588.960503472223
2.5,1.4976977,0.7443153,20.2436929465106,1.0,16572.62478298611
2.52,1.4281797,0.87893116,20.240124532986563,1.0,16556.2890625
2.54,1.4813827,0.90751594,20.296126410341493,1.0,16557.479600694445
2.56,1.5192194,0.74822897,20.26773848327315,1.0,16558.67013888889
2.58,1.4959465,0.79142994,20.26434954058068,1.0,16559.860677083332
2.6,1.5676439,0.8556238,20.311551774183187,1.0,16561.051215277777
2.62,1.4534667,0.80874324,20.256154177945472,1.0,16562.241753472223
2.64,1.5473527,0.7613718,20.283739083593787,1.0,16563.432291666668
2.66,1.561637,0.9594551,20.26987633178242,0.75,16564.62282986111
2.68,1.634577,0.92077166,20.216523050152947,0.5,16565.813368055555
2.7,1.6887058,0.96273786,20.267268416162736,0.25,16567.00390625
2.72,1.6102742,0.86421645,20.23240129989615,0.0,16556.148871527777
2.74,1.7095754,0.9279057,20.24064314450476,0.0,16545.293836805555
2.76,1.7363932,0.8520985,20.180520957880933,0.0,16534.438802083332
2.78,1.6214669,0.8572825,20.23379810157396,0.0,16523.58376736111
2.8,1.8054297,0.8032709,20.337642817373684,0.0,16512.72873263889
2.82,1.5892552,0.7462135,20.174108748902675,0.0,16501.873697916668
2.84,1.6103673,0.7995621,20.175489999865054,0.0,16491.018663194445
2.86,1.6436236,0.856095,20.2721961474823,0.0,16480.163628472223
2.88,1.6329497,0.9728077,20.178956273068074,0.0,16469.30859375
2.9,1.7684234,0.97473985,20.318638352472853,0.25,16464.266493055555
2.92,1.7975521,0.8176002,20.31040815937719,0.5,16459.22439236111
2.94,1.6819514,1.1403049,20.34763666793285,0.75,16454.182291666668
2.96,1.5524745,0.8254818,20.338242795924856,1.0,16449.140190972223
2.98,1.3153338,0.99212855,20.250779232933777,1.0,16444.098090277777
3.0,1.3947802,0.79287463,20.26033486683492,1.0,16439.055989583332
3.02,1.591986,0.8282834,20.365177505103524,1.0,16434.01388888889
3.04,1.5929736,0.92392737,20.362381275992064,1.0,16428.971788194445
3.06,1.429071,0.92656434,20.230143625986816,1.0,16423.9296875
3.08,1.4176272,1.0581067,20.195922232322392,1.0,16456.98849826389
3.1,1.7275726,0.8719797,20.29871361147519,1.0,16490.047309027777
3.12,1.5070193,0.8046672,20.287059308665448,1.0,16523.106119791668
3.14,1.4831005,0.54599875,20.291075025630413,0.75,16556.164930555555
3.16,1.4825196,0.38560307,20.27770707196637,0.5,16589.223741319445
3.18,1.6046835,0.60929924,20.309748263005567,0.25,16622.282552083332
3.2,1.5163329,0.65870935,20.321581379112253,0.0,16655.341362847223
3.22,1.3878633,0.5909985,20.316330079405198,0.0,16688.40017361111
3.24,1.3612485,0.50252265,20.24664058785006,0.0,16721.458984375
3.26,1.5272332,0.81708,20.35430303873143,0.0,16692.01953125
3.28,1.5173204,0.68493235,20.31236805869267,0.0,16662.580078125
3.3,1.4604571,0.68481916,20.25841343848451,0.0,16633.140625
3.32,1.4410995,0.62075764,20.37101962944317,0.0,16603.701171875
3.34,1.4667509,0.69460475,20.35776866870892,0.0,16574.26171875
3.36,1.5714611,0.81753457,20.299893102619784,0.0,16544.822265625
3.38,1.4461057,1.0693768,20.35439273621978,0.0,16515.3828125
3.4,1.745856,0.95497584,20.339217963457568,0.0,16485.943359375
3.42,1.6243742,0.95854557,20.318973441364406,0.0,16456.50390625
3.44,1.5310044,0.8197043,20.31065811324284,0.0,16459.25412326389
3.46,1.5722471,0.6999843,20.329517303149665,0.0,16462.004340277777
3.48,1.550423,0.714547,20.30868524728367,0.0,16464.754557291668
3.5,1.5629075,0.6347218,20.305119053740924,0.0,16467.504774305555
3.52,1.6255493,0.67525375,20.36835312465591,0.0,16470.254991319445
3.54,1.5019418,0.7869184,20.349635014619032,0.0,16473.005208333332
3.56,1.5936081,0.7161412,20.362892697923385,0.0,16475.755425347223
3.58,1.6316192,0.5405276,20.376201884733256,0.0,16478.50564236111
3.6,1.6459684,0.9272032,20.29375737934256,0.0,16481.255859375
3.62,1.7134916,0.98022586,20.21190559730538,0.0,16454.57790798611
3.64,1.7136444,0.9699995,20.32051489915331,0.0,16427.899956597223
3.66,1.6530738,0.9857639,20.301469831704946,0.0,16401.222005208332
3.68,1.495571,0.88769436,20.334648504609483,0.0,16374.544053819445
3.7,1.6411613,1.0318632,20.293098821337697,0.0,16347.866102430555
3.72,1.7190332,0.85702056,20.21579261531929,0.0,16321.188151041666
3.74,1.3861085,0.9772316,20.262467135262142,0.0,16294.510199652777
3.76,1.5307844,0.9491137,20.27462464273983,0.0,16267.832248263889
3.78,1.5878644,0.93188405,20.18528825552067,0.25,16241.154296875
3.8,1.80242,0.99390125,20.302631385053207,0.5,16213.632703993055
3.82,1.6174899,0.93801486,20.162799181005468,0.75,16186.111111111111
3.84,1.5525228,1.0086643,20.254165630520507,1.0,16158.589518229166
3.86,1.6456726,1.1441542,20.237296407794787,0.75,16131.067925347223
3.88,1.5791625,0.96119094,20.18369740045881,0.5,16103.546332465277
3.9,1.7393236,1.0095738,20.298021560162233,0.25,16076.024739583334
3.92,1.7116767,1.0700641,20.269359121333498,0.0,16048.503146701389
3.94,1.6431223,0.9645646,20.241231672667,0.0,16020.981553819445
3.96,1.8064873,1.0500015,20.190622473720126,0.0,15993.4599609375
3.98,1.7548836,0.8658334,20.312590200142008,0.0,16041.685546875
4.0,1.6134801,0.97092897,20.259405063452114,0.0,16089.9111328125
4.02,1.6742532,1.0563006,20.22709307259264,0.0,16138.13671875
4.04,1.5361564,1.1027267,20.242664723799685,0.0,16186.3623046875
4.06,1.4701933,1.0139002,20.332695890915833,0.0,16234.587890625
4.08,1.5440339,1.1287062,20.32099719701836,0.0,16282.8134765625
4.1,1.6335917,0.9906536,20.293866228370145,0.0,16331.0390625
4.12,1.5261787,0.9617818,20.286099800281164,0.0,16379.2646484375
4.14,1.6175593,0.9792078,20.28168469599548,0.0,16427.490234375
4.16,1.4845895,0.92201585,20.197650662333263,0.0,16446.550130208332
4.18,1.5556068,0.80743766,20.18324515942476,0.0,16465.610026041668
4.2,1.6023017,0.86968684,20.287451768476018,0.0,16484.669921875
4.22,1.6800581,0.8215613,20.300578207973423,0.0,16503.729817708332
4.24,1.7318804,0.8426354,20.231330509736274,0.0,16522.789713541668
4.26,1.6852431,1.0142646,20.290456625235368,0.0,16541.849609375
4.28,1.7692279,0.8668517,20.301119608420997,0.0,16560.909505208332
4.3,1.6400428,0.94155383,20.293490222605676,0.0,16579.969401041668
4.32,1.7817552,0.995579,20.31478602646663,0.0,16599.029296875
4.34,1.8066118,0.93360305,20.290881982777975,0.0,16594.935980902777
4.36,1.8221109,0.89596176,20.275769243047755,0.0,16590.842664930555
4.38,1.7277026,1.0278523,20.233872094620274,0.0,16586.749348958332
4.4,1.664856,0.9008822,20.299472927738925,0.0,16582.65603298611
4.42,1.6922941,1.0129532,20.26322748960731,0.25,16578.56271701389
4.44,1.5544993,0.96134377,20.25815451698259,0.5,16574.469401041668
4.46,1.7402062,0.9862435,20.2284044338357,0.75,16570.376085069445
4.48,1.7451911,1.0369033,20.310068927487812,1.0,16566.282769097223
4.5,1.703893,0.93405414,20.32628984370115,1.0,16562.189453125
4.52,1.6819514,0.9941531,20.348305220881308,1.0,16510.365776909723
4.54,1.7891376,0.9644863,20.352092835835233,1.0,16458.542100694445
4.56,1.6602161,1.0375699,20.307287895650994,1.0,16406.718424479168
4.58,1.6635959,1.0625682,20.242547423140177,1.0,16354.894748263889
4.6,1.6344625,0.9661349,20.168188570847704,1.0,16303.071072048611
4.62,1.6559254,0.9197073,20.244584071763914,1.0,16251.247395833334
4.64,1.7520435,1.0482043,20.316777381319575,1.0,16199.423719618055
4.66,1.5752928,0.8721506,20.264359208043103,1.0,16147.600043402777
4.68,1.6474236,1.0095798,20.268598847524657,1.0,16095.7763671875
4.7,1.6990293,0.9704869,20.232242663678974,1.0,16131.811848958334
4.72,1.6036099,0.86072636,20.177332378898964,1.0,16167.847330729166
4.74,1.7135352,0.9027835,20.281005715449677,0.75,16203.8828125
4.76,1.7415397,0.8197043,20.252138031849807,0.5,16239.918294270834
4.78,1.6656429,0.9178389,20.301296889143778,0.25,16275.953776041666
4.8,1.7683388,0.82901233,20.275271727406775,0.0,16311.9892578125
4.82,1.7180527,0.83556986,20.208395416984573,0.0,16348.024739583334
4.84,1.7200567,0.9916639,20.26522985930066,0.0,16384.060221354168
4.86,1.8821956,0.89083123,20.31887134850502,0.0,16420.095703125
4.88,1.6367977,0.82589567,20.310904920882344,0.0,16409.172743055555
4.9,1.6459001,1.0440431,20.269333768003182,0.0,16398.24978298611
4.92,1.6765553,0.98355854,20.275526956710983,0.0,16387.326822916668
4.94,1.7414321,0.9096786,20.275976872047003,0.0,16376.403862847223
4.96,1.7455986,0.94111276,20.258078820231784,0.0,16365.480902777777
4.98,1.7159592,0.99910307,20.27989143394702,0.25,16354.557942708334
5.0,1.6141529,0.9559678,20.265770561325844,0.5,16343.634982638889
5.02,1.7262064,1.1032401,20.274707102311133,0.75,16332.712022569445
5.04,1.8927497,0.95900977,20.301564753908302,1.0,16321.7890625
5.06,1.5800632,0.9231529,20.30839802198896,0.75,16327.818250868055
5.08,1.6351725,1.22954,20.291021485773353,0.5,16333.847439236111
5.1,1.7183578,1.0291157,20.2902160450269,0.25,16339.876627604166
5.12,1.614872,1.1302366,20.180348283381075,0.0,16345.905815972223
5.14,1.6563774,1.0367692,20.18275873176453,0.0,16351.935004340277
5.16,1.7629521,0.96922904,20.263925834840673,0.0,16357.964192708334
5.18,1.8026484,0.9703845,20.24915625774262,0.0,16363.993381076389
5.2,1.6589527,0.8982407,20.295711702973023,0.0,16370.022569444445
5.22,1.7868757,0.81769496,20.225414768977004,0.25,16376.0517578125
5.24,1.7257509,0.7128572,20.276653010484786,0.5,16359.468315972223
5.26,1.8123437,0.8328285,20.20546062962569,0.75,16342.884874131945
5.28,1.841774,0.8487413,20.236641009538076,1.0,16326.301432291666
5.3,1.9422917,0.8514385,20.265325672769578,1.0,16309.717990451389
5.32,1.9391661,0.81235385,20.388685503822565,1.0,16293.134548611111
5.34,1.7952384,0.6984157,20.333495538816088,1.0,16276.551106770834
5.36,1.7609968,0.66998994,20.248509540887348,1.0,16259.967664930555
5.38,1.6727316,0.6966954,20.317411814928164,0.75,16243.384223090277
5.4,1.834032,0.9667825,20.204051226782912,0.5,16226.80078125
5.42,2.134793,0.7810134,20.27636579258891,0.25,16256.924696180555
5.44,1.8581086,0.7873298,20.27980498760008,0.0,16287.048611111111
5.46,1.9191544,0.856675,20.230095765035657,0.25,16317.172526041666
5.48,1.6923163,0.81122553,20.29854544117107,0.5,16347.296440972223
5.5,1.6383069,0.7716543,20.295083907381763,0.75,16377.420355902777
5.52,1.6200807,0.7462055,20.27009947154294,1.0,16407.544270833332
5.54,1.6445801,0.84577495,20.25138375776376,1.0,16437.66818576389
5.56,1.612087,0.8521662,20.222675774109295,1.0,16467.792100694445
5.58,1.6739177,0.7621777,20.28635872272242,1.0,16497.916015625
5.6,1.6478329,0.96936435,20.230822474321315,1.0,16450.1630859375
5.62,1.7360914,0.8255419,20.254988557221516,1.0,16402.41015625
5.64,1.6195259,1.0045846,20.255126880987984,1.0,16354.6572265625
5.66,1.6715449,1.0244136,20.258237518348793,1.0,16306.904296875
5.68,1.5686946,1.0607641,20.152102550219524,1.0,16259.1513671875
5.7,1.8307829,1.2165097,20.28330281748993,1.0,16211.3984375
5.72,1.7303879,1.1676288,20.17740774602104,1.0,16163.6455078125
5.74,1.7004173,0.94509864,20.178934421651242,1.0,16115.892578125
5.76,1.6812835,1.2201024,20.182150025144544,1.0,16068.1396484375
5.78,1.602442,1.0187248,20.204858371766164,1.0,16054.416775173611
5.8,1.6898584,0.9277729,20.188954768269163,1.0,16040.693901909723
5.82,1.8503541,0.9544493,20.27881128080818,1.0,16026.971028645834
5.84,1.6621096,1.1759605,20.17533379056615,1.0,16013.248155381945
5.86,1.6019278,1.0034012,20.267676622529066,0.75,15999.525282118055
5.88,1.7689527,1.018206,20.30970863280659,0.5,15985.802408854166
5.9,1.7104293,0.9379746,20.177987759060013,0.25,15972.079535590277
5.92,1.7759876,1.0238063,20.265555703047102,0.0,15958.356662326389
5.94,1.7894096,0.9563667,20.20748728742488,0.25,15944.6337890625
5.96,1.726033,0.9550196,20.170621140708356,0.5,15967.476671006945
5.98,1.6520541,0.8895523,20.159837371890312,0.75,15990.319552951389
6.0,1.5126736,0.91866755,20.221010531503808,1.0,16013.162434895834
6.02,1.577834,0.9428781,20.119450312287338,1.0,16036.005316840277
6.04,1.6749017,0.90018284,20.16508961178228,1.0,16058.848198784723
6.06,1.6250653,0.93818426,20.15232573627571,1.0,16081.691080729166
6.08,1.6271609,0.92834663,20.187055696726866,1.0,16104.533962673611
6.1,1.7325289,0.8976919,20.146083730549908,1.0,16127.376844618055
6.12,1.612505,0.92466044,20.223163858247013,1.0,16150.2197265625
6.14,1.8214737,0.9616042,20.141041858937392,1.0,16156.325412326389
6.16,1.7174642,1.027425,20.18423742554315,1.0,16162.431098090277
6.18,1.6580496,0.9721396,20.326795063124532,1.0,16168.536783854166
6.2,1.4715681,0.9683944,20.181147476364252,1.0,16174.642469618055
6.22,1.6581173,0.9648859,20.156743267806473,1.0,16180.748155381945
6.24,1.753304,0.9991229,20.163570186513866,1.0,16186.853841145834
6.26,1.7577618,0.9054469,20.188048454329355,1.0,16192.959526909723
6.28,1.7054746,0.9506177,20.255435742574246,1.0,16199.065212673611
6.3,1.7931514,0.96952826,20.177679880467213,1.0,16205.1708984375
6.32,1.7232103,0.85070544,20.22702991694885,1.0,16206.850911458334
6.34,1.7378161,0.8938926,20.278437869605504,1.0,16208.530924479166
6.36,1.6988752,0.9009418,20.273312943637603,1.0,16210.2109375
6.38,1.7222322,0.9786477,20.24111622442428,1.0,16211.890950520834
6.4,1.5044577,0.96884775,20.1096202477131,1.0,16213.570963541666
6.42,1.6457409,0.96393406,20.208985209472885,1.0,16215.2509765625
6.44,1.544543,0.8936614,20.20521113399722,1.0,16216.930989583334
6.46,1.6995802,1.0377499,20.260649270411243,1.0,16218.611002604166
6.48,1.7665167,0.9371693,20.231683821882807,1.0,16220.291015625
6.5,1.83344,0.9183085,20.200412056725952,1.25,16206.6396484375
6.52,1.6630781,0.88299066,20.16429390531881,1.5,16192.98828125
6.54,1.5307109,0.7059957,20.201180289970793,1.75,16179.3369140625
6.56,1.6990293,0.83440155,20.079767616543656,2.0,16165.685546875
6.58,1.6756617,0.94610506,20.122950859006355,1.75,16152.0341796875
6.6,1.7714276,0.91092265,20.221850848742132,1.5,16138.3828125
6.62,1.7803886,0.98186827,20.262327853895098,1.25,16124.7314453125
6.64,1.5719852,0.8369099,20.242882767506085,1.0,16111.080078125
6.66,1.4458727,0.8075681,20.20104535016353,1.0,16097.4287109375
6.68,1.6243048,0.9546013,20.213071761724194,1.0,16121.176323784723
6.7,1.5133667,0.8913663,20.20146661530211,1.0,16144.923936631945
6.72,1.5404404,0.89422154,20.165678423878013,1.0,16168.671549479166
6.74,1.4141363,0.7837535,20.146897643040106,1.0,16192.419162326389
6.76,1.577573,0.8699038,20.25028957137433,1.0,16216.166775173611
6.78,1.5226907,0.9370994,20.14577270062128,1.0,16239.914388020834
6.8,1.5048063,0.7871708,20.15840473963395,1.0,16263.662000868055
6.82,1.4447587,0.84533787,20.200638323039897,1.0,16287.409613715277
6.84,1.5069447,0.8867785,20.21401369350044,1.0,16311.1572265625
6.86,1.4384729,0.8938726,20.19029433966327,1.0,16316.653428819445
6.88,1.4080595,0.97341204,20.203041958999904,1.0,16322.149631076389
6.9,1.4887453,0.90942955,20.28218163620317,1.0,16327.645833333334
6.92,1.507541,0.89912283,20.268263740507514,1.0,16333.142035590277
6.94,1.2899227,0.8702052,20.091858714830245,1.0,16338.638237847223
6.96,1.4049447,0.87489814,20.155146614575422,1.0,16344.134440104166
6.98,1.3565917,0.91528964,20.229522364492446,1.0,16349.630642361111
7.0,1.4439032,0.94959927,20.185473726740927,1.0,16355.126844618055
7.02,1.2824697,0.98128134,20.188232590448013,1.0,16360.623046875
7.04,1.3552939,0.9921906,20.17064435128493,1.0,16309.436631944445
7.06,1.3800441,0.94364476,20.172480137701587,1.0,16258.250217013889
7.08,1.3622934,0.9442153,20.170419445163596,1.0,16207.063802083334
7.1,1.3629804,0.9551963,20.136118973007964,1.0,16155.877387152777
7.12,1.3347481,0.8642992,20.10251412777571,1.0,16104.690972222223
7.14,1.2433922,0.91098595,20.147049939629866,1.0,16053.504557291666
7.16,1.379257,0.94487995,20.20046919935026,1.0,16002.318142361111
7.18,1.4551916,0.9222141,20.16696272856589,1.0,15951.131727430555
7.2,1.3534138,0.9510962,20.185290882806,1.0,15899.9453125
7.22,1.3132825,0.9738528,20.084531835285894,1.0,15871.831488715277
7.24,1.2350222,0.90247977,20.132856893575916,1.0,15843.717664930555
7.26,1.1770878,1.0536679,20.06807106308137,1.0,15815.603841145834
7.28,1.2841623,0.90759254,20.177211477686967,1.0,15787.490017361111
7.3,1.3975425,0.85894716,20.07276879168011,1.0,15759.376193576389
7.32,1.4305114,0.8999289,20.18336963315214,1.0,15731.262369791666
7.34,1.3041267,0.7801404,20.161412046017947,1.0,15703.148546006945
7.36,1.3829713,0.9624716,20.02407175041697,1.0,15675.034722222223
7.38,1.5128717,0.90267783,20.129196519724598,1.0,15646.9208984375
7.4,1.5933496,0.81738627,20.130142044189494,1.0,15685.153645833334
7.42,1.4972224,0.9463381,20.10530322427103,1.0,15723.386393229166
7.44,1.5150483,0.8892909,20.124156639648866,1.0,15761.619140625
7.46,1.5587809,0.86203885,20.074572493124265,0.75,15799.851888020834
7.48,1.4384729,0.81395674,20.137951453257507,0.5,15838.084635416666
7.5,1.4603033,0.886709,20.0626214393536,0.25,15876.3173828125
7.52,1.4515847,0.80590814,20.073073837903323,0.0,15914.550130208334
7.54,1.4896255,0.9603554,20.082935173963705,0.25,15952.782877604166
7.56,1.5328622,0.94691104,20.100376076178943,0.5,15991.015625
7.58,1.4428914,1.0818065,20.132843943379942,0.75,15993.070855034723
7.6,1.4692761,0.9322954,20.04196582729395,1.0,15995.126085069445
7.62,1.3791754,0.95999956,20.134175577479958,1.25,15997.181315104166
7.64,1.5151966,0.8696937,20.12180194269125,1.5,15999.236545138889
7.66,1.50841,1.0155585,20.067759774510144,1.75,16001.291775173611
7.68,1.4361542,0.7370945,20.060091589234254,2.0,16003.347005208334
7.7,1.3841892,1.0367366,20.062625090512928,1.75,16005.402235243055
7.72,1.4607136,1.0038643,20.10745180082875,1.5,16007.457465277777
7.74,1.5228875,0.8396119,20.099780420164038,1.25,16009.5126953125
7.76,1.5298055,0.7768507,20.138394571032038,1.0,16010.909722222223
7.78,1.6018343,0.7621386,20.058034084662907,1.0,16012.306749131945
